dataset,model_label,path,person_index,people_count,crowd_bin,head_size,head_size_bin,inout,target_x,target_y,target_distance,target_distance_bin,target_cluster,num_target_clusters,target_separation,target_separation_bin,pred_x,pred_y,auc,l2,avg_l2,min_l2,inout_score,target_confusion,association_margin
vat,p1a_prior_residual,images/CBS This Morning/11118_11359/00011121.jpg,0,4,4,0.16214943191884737,large,1,0.7734375,0.22685185185185186,0.6018578176175569,far,0,2,0.46189711574417563,far,0.78125,0.21875,0.9646460263955174,0.011255005983088389,,,0.9110132455825806,0.0,0.4569112201701303
vat,p1a_prior_residual,images/CBS This Morning/11118_11359/00011121.jpg,1,4,4,0.14926517541808793,medium,1,0.3151041666666667,0.18611111111111112,0.4983006748301472,medium,1,2,0.46189711574417563,far,0.5625,0.203125,0.9110013461046402,0.24798018220377588,,,0.9885796904563904,1.0,-0.03395268437568008
vat,p1a_prior_residual,images/CBS This Morning/11118_11359/00011121.jpg,2,4,4,0.07875747074107224,small,1,0.7760416666666666,0.22685185185185186,0.2117493873643536,near,0,2,0.46189711574417563,far,0.78125,0.21875,0.9731795139931841,0.009631549176558613,,,0.8596417903900146,0.0,0.4569112201701303
vat,p1a_prior_residual,images/CBS This Morning/11118_11359/00011121.jpg,3,4,4,0.10724614730194797,medium,1,0.7760416666666666,0.22777777777777777,0.47931795842462127,medium,0,2,0.46189711574417563,far,0.546875,0.171875,0.9473343049019717,0.2358865864655782,,,0.9076515436172485,1.0,-0.00268966461900097
vat,p1a_prior_residual,images/CBS This Morning/11118_11359/00011122.jpg,0,4,4,0.16214943191884737,large,1,0.7734375,0.22685185185185186,0.6019051633569443,far,0,2,0.46249900596541776,far,0.78125,0.21875,0.9592920157082623,0.011255005983088389,,,0.9114673733711243,0.0,0.45770243533233196
vat,p1a_prior_residual,images/CBS This Morning/11118_11359/00011122.jpg,1,4,4,0.14926517541808806,medium,1,0.3140625,0.18518518518518517,0.49945620915939953,medium,1,2,0.46249900596541776,far,0.5625,0.203125,0.9008243500317058,0.24908438000372451,,,0.9901580214500427,1.0,-0.03557441283042692
vat,p1a_prior_residual,images/CBS This Morning/11118_11359/00011122.jpg,2,4,4,0.07875747074107217,small,1,0.7744791666666667,0.22685185185185186,0.2101517433190489,near,0,2,0.46249900596541776,far,0.78125,0.21875,0.9746324170180259,0.01055860726881782,,,0.8542541265487671,0.0,0.45770243533233196
vat,p1a_prior_residual,images/CBS This Morning/11118_11359/00011122.jpg,3,4,4,0.10724614730194797,medium,1,0.7760416666666666,0.22777777777777777,0.47931795842462127,medium,0,2,0.46249900596541776,far,0.546875,0.171875,0.9471422161406475,0.2358865864655782,,,0.9093145728111267,1.0,-0.0011984604501761031
vat,p1a_prior_residual,images/CBS This Morning/11118_11359/00011123.jpg,0,4,4,0.16214943191884737,large,1,0.7734375,0.22685185185185186,0.6019525090967638,far,0,2,0.4607700867058865,far,0.78125,0.21875,0.9516685393466757,0.011255005983088389,,,0.8997583389282227,0.0,0.4562214340173535
vat,p1a_prior_residual,images/CBS This Morning/11118_11359/00011123.jpg,1,4,4,0.14926517541808798,medium,1,0.3151041666666667,0.18518518518518517,0.4982759294477189,medium,1,2,0.4607700867058865,far,0.5625,0.203125,0.8974505593936225,0.2480454299242062,,,0.9891067147254944,1.0,-0.03522547855773639
vat,p1a_prior_residual,images/CBS This Morning/11118_11359/00011123.jpg,2,4,4,0.07875747074107224,small,1,0.7739583333333333,0.22685185185185186,0.20958791354330897,near,0,2,0.4607700867058865,far,0.78125,0.21875,0.9720863138611695,0.010899926889990301,,,0.8414204716682434,0.0,0.4562214340173535
vat,p1a_prior_residual,images/CBS This Morning/11118_11359/00011123.jpg,3,4,4,0.10724614730194797,medium,1,0.7744791666666667,0.22777777777777777,0.47775935998114893,medium,0,2,0.4607700867058865,far,0.546875,0.171875,0.9408477863438982,0.2343688913812996,,,0.9133986830711365,1.0,-0.0015636280164618988
