dataset,model_label,path,person_index,people_count,crowd_bin,head_size,head_size_bin,inout,target_x,target_y,target_distance,target_distance_bin,target_cluster,num_target_clusters,target_separation,target_separation_bin,pred_x,pred_y,auc,l2,avg_l2,min_l2,inout_score,target_confusion,association_margin
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011121.jpg,0,4,4,0.16214943191884737,large,1,0.7734375,0.22685185185185186,0.6018578176175569,far,0,2,0.46189711574417563,far,0.78125,0.21875,0.962691764287065,0.011255005983088389,,,0.929848849773407,0.0,0.4569112201701303
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011121.jpg,1,4,4,0.14926517541808793,medium,1,0.3151041666666667,0.18611111111111112,0.4983006748301472,medium,1,2,0.46189711574417563,far,0.5625,0.203125,0.9104747707357592,0.24798018220377588,,,0.9876809120178223,1.0,-0.03395268437568008
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011121.jpg,2,4,4,0.07875747074107224,small,1,0.7760416666666666,0.22685185185185186,0.2117493873643536,near,0,2,0.46189711574417563,far,0.78125,0.21875,0.9644554209450916,0.009631549176558613,,,0.8274304866790771,0.0,0.4569112201701303
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011121.jpg,3,4,4,0.10724614730194797,medium,1,0.7760416666666666,0.22777777777777777,0.47931795842462127,medium,0,2,0.46189711574417563,far,0.78125,0.21875,0.9526616159930581,0.010422452097085871,,,0.962957501411438,0.0,0.4569112201701303
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011122.jpg,0,4,4,0.16214943191884737,large,1,0.7734375,0.22685185185185186,0.6019051633569443,far,0,2,0.46249900596541776,far,0.78125,0.21875,0.9562052457289917,0.011255005983088389,,,0.9323296546936035,0.0,0.45770243533233196
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011122.jpg,1,4,4,0.14926517541808806,medium,1,0.3140625,0.18518518518518517,0.49945620915939953,medium,1,2,0.46249900596541776,far,0.5625,0.203125,0.897824353739983,0.24908438000372451,,,0.9878667593002319,1.0,-0.03557441283042692
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011122.jpg,2,4,4,0.07875747074107217,small,1,0.7744791666666667,0.22685185185185186,0.2101517433190489,near,0,2,0.46249900596541776,far,0.78125,0.21875,0.964272973704606,0.01055860726881782,,,0.8204542994499207,0.0,0.45770243533233196
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011122.jpg,3,4,4,0.10724614730194797,medium,1,0.7760416666666666,0.22777777777777777,0.47931795842462127,medium,0,2,0.46249900596541776,far,0.78125,0.21875,0.9518821361160246,0.010422452097085871,,,0.9655565023422241,0.0,0.45770243533233196
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011123.jpg,0,4,4,0.16214943191884737,large,1,0.7734375,0.22685185185185186,0.6019525090967638,far,0,2,0.4607700867058865,far,0.78125,0.21875,0.9476561833668932,0.011255005983088389,,,0.9214355945587158,0.0,0.4562214340173535
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011123.jpg,1,4,4,0.14926517541808798,medium,1,0.3151041666666667,0.18518518518518517,0.4982759294477189,medium,1,2,0.4607700867058865,far,0.5625,0.203125,0.887058483240441,0.2480454299242062,,,0.9881624579429626,1.0,-0.03522547855773639
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011123.jpg,2,4,4,0.07875747074107224,small,1,0.7739583333333333,0.22685185185185186,0.20958791354330897,near,0,2,0.4607700867058865,far,0.78125,0.21875,0.9606981944398091,0.010899926889990301,,,0.8108834028244019,0.0,0.4562214340173535
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011123.jpg,3,4,4,0.10724614730194797,medium,1,0.7744791666666667,0.22777777777777777,0.47775935998114893,medium,0,2,0.4607700867058865,far,0.78125,0.21875,0.9462010553757042,0.011284722222222187,,,0.9657270908355713,0.0,0.4562214340173535
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011124.jpg,0,4,4,0.16214943191884737,large,1,0.7739583333333333,0.22685185185185186,0.6025680037536719,far,0,2,0.45967681186092146,far,0.78125,0.21875,0.9455009326317273,0.010899926889990301,,,0.9170098304748535,0.0,0.45506034337120854
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011124.jpg,1,4,4,0.14926517541808806,medium,1,0.315625,0.18611111111111112,0.4975451977539219,medium,1,2,0.45967681186092146,far,0.5625,0.203125,0.8746016383168871,0.2474605787597763,,,0.9875524044036865,1.0,-0.03512295643575422
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011124.jpg,2,4,4,0.07875747074107224,small,1,0.7729166666666667,0.22777777777777777,0.2086244590294358,near,0,2,0.45967681186092146,far,0.78125,0.21875,0.962215621488725,0.012285976397884792,,,0.8042377233505249,0.0,0.45506034337120854
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011124.jpg,3,4,4,0.10724614730194797,medium,1,0.7734375,0.22777777777777777,0.4767203085430437,medium,0,2,0.45967681186092146,far,0.78125,0.21875,0.9477281239454587,0.011938841143718187,,,0.9606028199195862,0.0,0.45506034337120854
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011125.jpg,0,4,4,0.16214943191884737,large,1,0.7734375,0.22777777777777777,0.6021326371899834,far,0,2,0.46126077411385324,far,0.78125,0.21875,0.9460779405711489,0.011938841143718187,,,0.9280364513397217,0.0,0.45655982142624596
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011125.jpg,1,4,4,0.14926517541808806,medium,1,0.31354166666666666,0.18611111111111112,0.4992922481442381,medium,1,2,0.46126077411385324,far,0.5625,0.203125,0.8508382560713771,0.24953902330343958,,,0.990456759929657,1.0,-0.03768309805405787
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011125.jpg,2,4,4,0.07875747074107232,small,1,0.7723958333333333,0.22777777777777777,0.20806101597152105,near,0,2,0.46126077411385324,far,0.78125,0.21875,0.9656064702021382,0.012645040093493189,,,0.8241894245147705,0.0,0.45655982142624596
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011125.jpg,3,4,4,0.10724614730194797,medium,1,0.7729166666666667,0.22777777777777777,0.47620078710912167,medium,0,2,0.46126077411385324,far,0.765625,0.203125,0.9481382594088266,0.02570851716723996,,,0.9691856503486633,0.0,0.426694856707117
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011126.jpg,0,4,4,0.16214943191884737,large,1,0.7723958333333333,0.22777777777777777,0.6012330543272928,far,0,2,0.4602233757161358,far,0.78125,0.21875,0.9448349260384103,0.012645040093493189,,,0.9217403531074524,0.0,0.45568118939205593
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011126.jpg,1,4,4,0.14926517541808806,medium,1,0.3140625,0.18611111111111112,0.4984423274911751,medium,1,2,0.4602233757161358,far,0.578125,0.203125,0.8408081077773698,0.2646100457680574,,,0.9911924004554749,1.0,-0.06878125284886422
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011126.jpg,2,4,4,0.07875747074107232,small,1,0.7723958333333333,0.22777777777777777,0.20801406354701962,near,0,2,0.4602233757161358,far,0.78125,0.21875,0.9703211738922449,0.012645040093493189,,,0.8303511142730713,0.0,0.45568118939205593
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011126.jpg,3,4,4,0.10724614730194797,medium,1,0.7723958333333333,0.22777777777777777,0.4757284973860491,medium,0,2,0.4602233757161358,far,0.765625,0.203125,0.9468455539609963,0.025565673004798263,,,0.9717406034469604,0.0,0.42631723641021096
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011127.jpg,0,4,4,0.1621494319188474,large,1,0.7723958333333333,0.22777777777777777,0.6014224401835885,far,0,2,0.45884020793709107,far,0.78125,0.21875,0.952104632750763,0.012645040093493189,,,0.916076123714447,0.0,0.45439654932666884
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011127.jpg,1,4,4,0.1492651754180883,medium,1,0.3151041666666667,0.18611111111111112,0.4970730278253027,medium,1,2,0.45884020793709107,far,0.5625,0.1875,0.8720065859003883,0.24739973193809267,,,0.9867426156997681,1.0,-0.034015290609040544
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011127.jpg,2,4,4,0.07875747074107248,small,1,0.771875,0.22777777777777777,0.20749759875727586,near,0,2,0.45884020793709107,far,0.765625,0.203125,0.9834210340901927,0.025432694551708306,,,0.8566309213638306,0.0,0.4253660683117088
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011127.jpg,3,4,4,0.10724614730194793,medium,1,0.771875,0.22777777777777777,0.47525621004131313,medium,0,2,0.45884020793709107,far,0.765625,0.203125,0.9560984473443171,0.025432694551708306,,,0.981631875038147,0.0,0.4253660683117088
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011128.jpg,0,4,4,0.16214943191884737,large,1,0.771875,0.22685185185185186,0.6011002858461777,far,0,2,0.4597327186751107,far,0.765625,0.203125,0.9552307104688376,0.024536218103035475,,,0.9238044619560242,0.0,0.42784715910295373
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011128.jpg,1,4,4,0.1492651754180882,medium,1,0.31354166666666666,0.18333333333333332,0.49856203143128586,medium,1,2,0.4597327186751107,far,0.5625,0.1875,0.8974446261500295,0.24899319839550282,,,0.987828254699707,1.0,-0.036577264347255084
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011128.jpg,2,4,4,0.0787574707410724,small,1,0.7708333333333334,0.22685185185185186,0.20634635566161275,near,0,2,0.4597327186751107,far,0.765625,0.203125,0.9855748015144604,0.024291772988212234,,,0.8771718740463257,0.0,0.42784715910295373
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011128.jpg,3,4,4,0.10724614730194793,medium,1,0.7708333333333334,0.22777777777777777,0.474264414390461,medium,0,2,0.4597327186751107,far,0.765625,0.203125,0.9599743387214601,0.025196947995176026,,,0.9848858714103699,0.0,0.42784715910295373
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011129.jpg,0,4,4,0.16214943191884737,large,1,0.7703125,0.22685185185185186,0.5997746055136338,far,0,2,0.4594762283783847,far,0.765625,0.203125,0.9597221758687566,0.02418545337697281,,,0.9341481328010559,0.0,0.4289886279481437
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011129.jpg,1,4,4,0.1492651754180882,medium,1,0.3125,0.18611111111111112,0.49910337619476375,medium,1,2,0.4594762283783847,far,0.5625,0.1875,0.9075533899216441,0.2500038579949231,,,0.9877781271934509,1.0,-0.03861118321732679
vat,gazespot_512_exploratory,images/CBS This Morning/11118_11359/00011129.jpg,2,4,4,0.0787574707410724,small,1,0.7697916666666667,0.22685185185185186,0.20531298534498044,near,0,2,0.4594762283783847,far,0.75,0.203125,0.9865893861688675,0.030897792287543295,,,0.8801607489585876,0.0,0.4064734078717716
