dataset,model_label,path,person_index,people_count,crowd_bin,head_size,head_size_bin,inout,target_x,target_y,target_distance,target_distance_bin,target_cluster,num_target_clusters,target_separation,target_separation_bin,pred_x,pred_y,auc,l2,avg_l2,min_l2,inout_score,target_confusion,association_margin
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011121.jpg,0,4,4,0.16214943191884737,large,1,0.7734375,0.22685185185185186,0.6018578176175569,far,0,2,0.46189711574417563,far,0.546875,0.1875,0.8938898715823588,0.2299546360707261,,,0.9585745930671692,0.0,5.7039897841698606e-05
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011121.jpg,1,4,4,0.14926517541808793,medium,1,0.3151041666666667,0.18611111111111112,0.4983006748301472,medium,1,2,0.46189711574417563,far,0.546875,0.1875,0.8639722324199848,0.23177499476080987,,,0.9744040966033936,1.0,-5.7039897841698606e-05
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011121.jpg,2,4,4,0.07875747074107224,small,1,0.7760416666666666,0.22685185185185186,0.2117493873643536,near,0,2,0.46189711574417563,far,0.78125,0.21875,0.9634482528451758,0.009631549176558613,,,0.7968420386314392,0.0,0.4569112201701303
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011121.jpg,3,4,4,0.10724614730194797,medium,1,0.7760416666666666,0.22777777777777777,0.47931795842462127,medium,0,2,0.46189711574417563,far,0.546875,0.1875,0.9459459259012042,0.23267930826316968,,,0.9062840938568115,0.0,5.7039897841698606e-05
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011122.jpg,0,4,4,0.16214943191884737,large,1,0.7734375,0.22685185185185186,0.6019051633569443,far,0,2,0.46249900596541776,far,0.546875,0.1875,0.8948710817415554,0.2299546360707261,,,0.9580503106117249,0.0,0.0016191832318498134
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011122.jpg,1,4,4,0.14926517541808806,medium,1,0.3140625,0.18518518518518517,0.49945620915939953,medium,1,2,0.46249900596541776,far,0.546875,0.1875,0.8601334238152981,0.23282400761922487,,,0.9728155732154846,1.0,-0.0016191832318498134
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011122.jpg,2,4,4,0.07875747074107217,small,1,0.7744791666666667,0.22685185185185186,0.2101517433190489,near,0,2,0.46249900596541776,far,0.78125,0.21875,0.9662546770646759,0.01055860726881782,,,0.794876754283905,0.0,0.45770243533233196
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011122.jpg,3,4,4,0.10724614730194797,medium,1,0.7760416666666666,0.22777777777777777,0.47931795842462127,medium,0,2,0.46249900596541776,far,0.546875,0.1875,0.9464005606915196,0.23267930826316968,,,0.9053554534912109,0.0,0.0016191832318498134
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011123.jpg,0,4,4,0.16214943191884737,large,1,0.7734375,0.22685185185185186,0.6019525090967638,far,0,2,0.4607700867058865,far,0.546875,0.1875,0.898472560602521,0.2299546360707261,,,0.9581699371337891,0.0,0.0012616885053491622
vat,baseline_v0_448_exploratory,images/CBS This Morning/11118_11359/00011123.jpg,1,4,4,0.14926517541808798,medium,1,0.3151041666666667,0.18518518518518517,0.4982759294477189,medium,1,2,0.4607700867058865,far,0.546875,0.1875,0.8542528377591623,0.23178239266962158,,,0.9724528789520264,1.0,-0.0012616885053491622
