dataset,model_label,path,person_index,people_count,crowd_bin,head_size,head_size_bin,inout,target_x,target_y,target_distance,target_distance_bin,target_cluster,num_target_clusters,target_separation,target_separation_bin,pred_x,pred_y,auc,l2,avg_l2,min_l2,inout_score,target_confusion,association_margin
vat,p05_last_only,images/CBS This Morning/11118_11359/00011121.jpg,0,4,4,0.16214943191884737,large,1,0.7734375,0.22685185185185186,0.6018578176175569,far,0,2,0.46189711574417563,far,0.96875,0.21875,0.9498025342366697,0.19548046618442302,,,0.7561671733856201,0.0,0.4607012025788453
vat,p05_last_only,images/CBS This Morning/11118_11359/00011121.jpg,1,4,4,0.14926517541808793,medium,1,0.3151041666666667,0.18611111111111112,0.4983006748301472,medium,1,2,0.46189711574417563,far,0.5625,0.1875,0.8099641409590346,0.24739973193809267,,,0.9648019075393677,1.0,-0.031059676392074242
vat,p05_last_only,images/CBS This Morning/11118_11359/00011121.jpg,2,4,4,0.07875747074107224,small,1,0.7760416666666666,0.22685185185185186,0.2117493873643536,near,0,2,0.46189711574417563,far,0.78125,0.21875,0.9247019472163817,0.009631549176558613,,,0.9276158213615417,0.0,0.4569112201701303
vat,p05_last_only,images/CBS This Morning/11118_11359/00011121.jpg,3,4,4,0.10724614730194797,medium,1,0.7760416666666666,0.22777777777777777,0.47931795842462127,medium,0,2,0.46189711574417563,far,0.5625,0.1875,0.9528566713761788,0.21730702424333598,,,0.9817522764205933,0.0,0.031059676392074242
vat,p05_last_only,images/CBS This Morning/11118_11359/00011122.jpg,0,4,4,0.16214943191884737,large,1,0.7734375,0.22685185185185186,0.6019051633569443,far,0,2,0.46249900596541776,far,0.9375,0.203125,0.9487293588017814,0.16576931985457902,,,0.7787870168685913,0.0,0.4590841318595716
vat,p05_last_only,images/CBS This Morning/11118_11359/00011122.jpg,1,4,4,0.14926517541808806,medium,1,0.3140625,0.18518518518518517,0.49945620915939953,medium,1,2,0.46249900596541776,far,0.5625,0.1875,0.7892600874411775,0.2484482839020565,,,0.9721036553382874,1.0,-0.03262021369467735
vat,p05_last_only,images/CBS This Morning/11118_11359/00011122.jpg,2,4,4,0.07875747074107217,small,1,0.7744791666666667,0.22685185185185186,0.2101517433190489,near,0,2,0.46249900596541776,far,0.78125,0.21875,0.9251232075114864,0.01055860726881782,,,0.9277629256248474,0.0,0.45770243533233196
vat,p05_last_only,images/CBS This Morning/11118_11359/00011122.jpg,3,4,4,0.10724614730194797,medium,1,0.7760416666666666,0.22777777777777777,0.47931795842462127,medium,0,2,0.46249900596541776,far,0.5625,0.1875,0.9543496237952734,0.21730702424333598,,,0.9829694032669067,0.0,0.03262021369467735
vat,p05_last_only,images/CBS This Morning/11118_11359/00011123.jpg,0,4,4,0.16214943191884737,large,1,0.7734375,0.22685185185185186,0.6019525090967638,far,0,2,0.4607700867058865,far,0.9375,0.203125,0.9408589111756352,0.16576931985457902,,,0.724798858165741,0.0,0.4573558640135258
vat,p05_last_only,images/CBS This Morning/11118_11359/00011123.jpg,1,4,4,0.14926517541808798,medium,1,0.3151041666666667,0.18518518518518517,0.4982759294477189,medium,1,2,0.4607700867058865,far,0.5625,0.1875,0.7475708929902436,0.24740666263930994,,,0.9642292261123657,1.0,-0.032261173477381805
vat,p05_last_only,images/CBS This Morning/11118_11359/00011123.jpg,2,4,4,0.07875747074107224,small,1,0.7739583333333333,0.22685185185185186,0.20958791354330897,near,0,2,0.4607700867058865,far,0.78125,0.21875,0.9118727912573656,0.010899926889990301,,,0.9152193665504456,0.0,0.4562214340173535
