dataset,model_label,path,person_index,people_count,crowd_bin,head_size,head_size_bin,inout,target_x,target_y,target_distance,target_distance_bin,target_cluster,num_target_clusters,target_separation,target_separation_bin,pred_x,pred_y,auc,l2,avg_l2,min_l2,inout_score,target_confusion,association_margin
vat,p05_equal,images/CBS This Morning/11118_11359/00011121.jpg,0,4,4,0.16214943191884737,large,1,0.7734375,0.22685185185185186,0.6018578176175569,far,0,2,0.46189711574417563,far,0.3125,0.203125,0.6650995487026592,0.4615477682808679,,,0.7150675058364868,1.0,-0.4460854684679336
vat,p05_equal,images/CBS This Morning/11118_11359/00011121.jpg,1,4,4,0.14926517541808793,medium,1,0.3151041666666667,0.18611111111111112,0.4983006748301472,medium,1,2,0.46189711574417563,far,0.3125,0.203125,0.8742656683984322,0.017212033556533477,,,0.7732416391372681,0.0,0.4460854684679336
vat,p05_equal,images/CBS This Morning/11118_11359/00011121.jpg,2,4,4,0.07875747074107224,small,1,0.7760416666666666,0.22685185185185186,0.2117493873643536,near,0,2,0.46189711574417563,far,0.78125,0.21875,0.9062755175827965,0.009631549176558613,,,0.6172891855239868,0.0,0.4569112201701303
vat,p05_equal,images/CBS This Morning/11118_11359/00011121.jpg,3,4,4,0.10724614730194797,medium,1,0.7760416666666666,0.22777777777777777,0.47931795842462127,medium,0,2,0.46189711574417563,far,0.328125,0.390625,0.7216975009919642,0.4766010470648082,,,0.7532397508621216,1.0,-0.27106898961811055
vat,p05_equal,images/CBS This Morning/11118_11359/00011122.jpg,0,4,4,0.16214943191884737,large,1,0.7734375,0.22685185185185186,0.6019051633569443,far,0,2,0.46249900596541776,far,0.5625,0.203125,0.6645358905613219,0.2122677375510695,,,0.7064355611801147,0.0,0.03557441283042692
vat,p05_equal,images/CBS This Morning/11118_11359/00011122.jpg,1,4,4,0.14926517541808806,medium,1,0.3140625,0.18518518518518517,0.49945620915939953,medium,1,2,0.46249900596541776,far,0.5625,0.203125,0.861801406920387,0.24908438000372451,,,0.7995502948760986,1.0,-0.03557441283042692
vat,p05_equal,images/CBS This Morning/11118_11359/00011122.jpg,2,4,4,0.07875747074107217,small,1,0.7744791666666667,0.22685185185185186,0.2101517433190489,near,0,2,0.46249900596541776,far,0.78125,0.21875,0.8987143402789366,0.01055860726881782,,,0.5754987597465515,0.0,0.45770243533233196
vat,p05_equal,images/CBS This Morning/11118_11359/00011122.jpg,3,4,4,0.10724614730194797,medium,1,0.7760416666666666,0.22777777777777777,0.47931795842462127,medium,0,2,0.46249900596541776,far,0.328125,0.390625,0.7023922096511624,0.4766010470648082,,,0.7764415740966797,1.0,-0.2695872885868123
vat,p05_equal,images/CBS This Morning/11118_11359/00011123.jpg,0,4,4,0.16214943191884737,large,1,0.7734375,0.22685185185185186,0.6019525090967638,far,0,2,0.4607700867058865,far,0.3125,0.203125,0.6368773338969914,0.4615477682808679,,,0.6924631595611572,1.0,-0.4439560235191298
vat,p05_equal,images/CBS This Morning/11118_11359/00011123.jpg,1,4,4,0.14926517541808798,medium,1,0.3151041666666667,0.18518518518518517,0.4982759294477189,medium,1,2,0.4607700867058865,far,0.5625,0.203125,0.8512958574834889,0.2480454299242062,,,0.8055976629257202,1.0,-0.03522547855773639
