dataset,model_label,path,person_index,people_count,crowd_bin,head_size,head_size_bin,inout,target_x,target_y,target_distance,target_distance_bin,target_cluster,num_target_clusters,target_separation,target_separation_bin,pred_x,pred_y,auc,l2,avg_l2,min_l2,inout_score,target_confusion,association_margin
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011121.jpg,0,4,4,0.16214943191884737,large,1,0.7734375,0.22685185185185186,0.6018578176175569,far,0,2,0.46189711574417563,far,0.78125,0.21875,0.9644591292223371,0.011255005983088389,,,0.932853102684021,0.0,0.4569112201701303
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011121.jpg,1,4,4,0.14926517541808793,medium,1,0.3151041666666667,0.18611111111111112,0.4983006748301472,medium,1,2,0.46189711574417563,far,0.5625,0.1875,0.9108967726863131,0.24739973193809267,,,0.9877352118492126,1.0,-0.031059676392074242
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011121.jpg,2,4,4,0.07875747074107224,small,1,0.7760416666666666,0.22685185185185186,0.2117493873643536,near,0,2,0.46189711574417563,far,0.78125,0.21875,0.9640274857509448,0.009631549176558613,,,0.832329511642456,0.0,0.4569112201701303
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011121.jpg,3,4,4,0.10724614730194797,medium,1,0.7760416666666666,0.22777777777777777,0.47931795842462127,medium,0,2,0.46189711574417563,far,0.78125,0.21875,0.9528685378633648,0.010422452097085871,,,0.9650126695632935,0.0,0.4569112201701303
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011122.jpg,0,4,4,0.16214943191884737,large,1,0.7734375,0.22685185185185186,0.6019051633569443,far,0,2,0.46249900596541776,far,0.78125,0.21875,0.957968902387018,0.011255005983088389,,,0.9352068305015564,0.0,0.45770243533233196
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011122.jpg,1,4,4,0.14926517541808806,medium,1,0.3140625,0.18518518518518517,0.49945620915939953,medium,1,2,0.46249900596541776,far,0.5625,0.1875,0.8984065532675486,0.2484482839020565,,,0.9877758026123047,1.0,-0.03262021369467735
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011122.jpg,2,4,4,0.07875747074107217,small,1,0.7744791666666667,0.22685185185185186,0.2101517433190489,near,0,2,0.46249900596541776,far,0.78125,0.21875,0.9638791546611191,0.01055860726881782,,,0.8259605169296265,0.0,0.45770243533233196
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011122.jpg,3,4,4,0.10724614730194797,medium,1,0.7760416666666666,0.22777777777777777,0.47931795842462127,medium,0,2,0.46249900596541776,far,0.78125,0.21875,0.9519414685519548,0.010422452097085871,,,0.9673464894294739,0.0,0.45770243533233196
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011123.jpg,0,4,4,0.16214943191884737,large,1,0.7734375,0.22685185185185186,0.6019525090967638,far,0,2,0.4607700867058865,far,0.78125,0.21875,0.9500027812079344,0.011255005983088389,,,0.9265865087509155,0.0,0.4562214340173535
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011123.jpg,1,4,4,0.14926517541808798,medium,1,0.3151041666666667,0.18518518518518517,0.4982759294477189,medium,1,2,0.4607700867058865,far,0.5625,0.1875,0.8869516848557666,0.24740666263930994,,,0.9881231188774109,1.0,-0.032261173477381805
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011123.jpg,2,4,4,0.07875747074107224,small,1,0.7739583333333333,0.22685185185185186,0.20958791354330897,near,0,2,0.4607700867058865,far,0.78125,0.21875,0.9601983186670968,0.010899926889990301,,,0.8170418739318848,0.0,0.4562214340173535
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011123.jpg,3,4,4,0.10724614730194797,medium,1,0.7744791666666667,0.22777777777777777,0.47775935998114893,medium,0,2,0.4607700867058865,far,0.78125,0.21875,0.9463308450793015,0.011284722222222187,,,0.9680595993995667,0.0,0.4562214340173535
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011124.jpg,0,4,4,0.16214943191884737,large,1,0.7739583333333333,0.22685185185185186,0.6025680037536719,far,0,2,0.45967681186092146,far,0.78125,0.21875,0.9479083462195967,0.010899926889990301,,,0.9226060509681702,0.0,0.45506034337120854
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011124.jpg,1,4,4,0.14926517541808806,medium,1,0.315625,0.18611111111111112,0.4975451977539219,medium,1,2,0.45967681186092146,far,0.5625,0.203125,0.8749961990158233,0.2474605787597763,,,0.9872840642929077,1.0,-0.03512295643575422
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011124.jpg,2,4,4,0.07875747074107224,small,1,0.7729166666666667,0.22777777777777777,0.2086244590294358,near,0,2,0.45967681186092146,far,0.78125,0.21875,0.9618585143899698,0.012285976397884792,,,0.8117409944534302,0.0,0.45506034337120854
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011124.jpg,3,4,4,0.10724614730194797,medium,1,0.7734375,0.22777777777777777,0.4767203085430437,medium,0,2,0.45967681186092146,far,0.78125,0.21875,0.9479305958830707,0.011938841143718187,,,0.9634360671043396,0.0,0.45506034337120854
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011125.jpg,0,4,4,0.16214943191884737,large,1,0.7734375,0.22777777777777777,0.6021326371899834,far,0,2,0.46126077411385324,far,0.78125,0.21875,0.9484334382775794,0.011938841143718187,,,0.9327936768531799,0.0,0.45655982142624596
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011125.jpg,1,4,4,0.14926517541808806,medium,1,0.31354166666666666,0.18611111111111112,0.4992922481442381,medium,1,2,0.46126077411385324,far,0.5625,0.203125,0.8511334349401298,0.24953902330343958,,,0.9902998208999634,1.0,-0.03768309805405787
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011125.jpg,2,4,4,0.07875747074107232,small,1,0.7723958333333333,0.22777777777777777,0.20806101597152105,near,0,2,0.46126077411385324,far,0.78125,0.21875,0.9659149988689755,0.012645040093493189,,,0.8309143781661987,0.0,0.45655982142624596
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011125.jpg,3,4,4,0.10724614730194797,medium,1,0.7729166666666667,0.22777777777777777,0.47620078710912167,medium,0,2,0.46126077411385324,far,0.765625,0.203125,0.9485261452087203,0.02570851716723996,,,0.9715436697006226,0.0,0.426694856707117
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011126.jpg,0,4,4,0.16214943191884737,large,1,0.7723958333333333,0.22777777777777777,0.6012330543272928,far,0,2,0.4602233757161358,far,0.78125,0.21875,0.9471399911743001,0.012645040093493189,,,0.9255202412605286,0.0,0.45568118939205593
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011126.jpg,1,4,4,0.14926517541808806,medium,1,0.3140625,0.18611111111111112,0.4984423274911751,medium,1,2,0.4602233757161358,far,0.578125,0.203125,0.8403490230543597,0.2646100457680574,,,0.9909662008285522,1.0,-0.06878125284886422
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011126.jpg,2,4,4,0.07875747074107232,small,1,0.7723958333333333,0.22777777777777777,0.20801406354701962,near,0,2,0.4602233757161358,far,0.78125,0.21875,0.9709041150752595,0.012645040093493189,,,0.8369463086128235,0.0,0.45568118939205593
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011126.jpg,3,4,4,0.10724614730194797,medium,1,0.7723958333333333,0.22777777777777777,0.4757284973860491,medium,0,2,0.4602233757161358,far,0.765625,0.203125,0.9474114370686811,0.025565673004798263,,,0.9735557436943054,0.0,0.42631723641021096
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011127.jpg,0,4,4,0.1621494319188474,large,1,0.7723958333333333,0.22777777777777777,0.6014224401835885,far,0,2,0.45884020793709107,far,0.78125,0.21875,0.9544067312648563,0.012645040093493189,,,0.921082615852356,0.0,0.45439654932666884
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011127.jpg,1,4,4,0.1492651754180883,medium,1,0.3151041666666667,0.18611111111111112,0.4970730278253027,medium,1,2,0.45884020793709107,far,0.5625,0.1875,0.8717054737880422,0.24739973193809267,,,0.9866843819618225,1.0,-0.034015290609040544
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011127.jpg,2,4,4,0.07875747074107248,small,1,0.771875,0.22777777777777777,0.20749759875727586,near,0,2,0.45884020793709107,far,0.765625,0.203125,0.9836398224476856,0.025432694551708306,,,0.8658384084701538,0.0,0.4253660683117088
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011127.jpg,3,4,4,0.10724614730194793,medium,1,0.771875,0.22777777777777777,0.47525621004131313,medium,0,2,0.45884020793709107,far,0.765625,0.203125,0.9567088297789496,0.025432694551708306,,,0.9827035665512085,0.0,0.4253660683117088
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011128.jpg,0,4,4,0.16214943191884737,large,1,0.771875,0.22685185185185186,0.6011002858461777,far,0,2,0.4597327186751107,far,0.765625,0.203125,0.9572980750332819,0.024536218103035475,,,0.9279818534851074,0.0,0.42784715910295373
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011128.jpg,1,4,4,0.1492651754180882,medium,1,0.31354166666666666,0.18333333333333332,0.49856203143128586,medium,1,2,0.4597327186751107,far,0.5625,0.1875,0.8974980253423667,0.24899319839550282,,,0.9878695607185364,1.0,-0.036577264347255084
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011128.jpg,2,4,4,0.0787574707410724,small,1,0.7708333333333334,0.22685185185185186,0.20634635566161275,near,0,2,0.4597327186751107,far,0.765625,0.203125,0.9856593502356611,0.024291772988212234,,,0.8852494359016418,0.0,0.42784715910295373
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011128.jpg,3,4,4,0.10724614730194793,medium,1,0.7708333333333334,0.22777777777777777,0.474264414390461,medium,0,2,0.4597327186751107,far,0.765625,0.203125,0.960575821290703,0.025196947995176026,,,0.9854640364646912,0.0,0.42784715910295373
vat,p05_fixed_mean,images/CBS This Morning/11118_11359/00011129.jpg,0,4,4,0.16214943191884737,large,1,0.7703125,0.22685185185185186,0.5997746055136338,far,0,2,0.4594762283783847,far,0.765625,0.203125,0.9617646949756552,0.02418545337697281,,,0.938373863697052,0.0,0.4289886279481437
